artist,uri,danceability,energy,tempo
Bull Moose Jackson,spotify:track:4RdB68qqZ4QKxsnVWMi6tQ,0.299,0.282,66.714
Jacques Dutronc,spotify:track:7Lc7W76ZN0YMSUIyRF9kqJ,0.6779999999999999,0.546,111.249
"Bobby ""Boris"" Pickett",spotify:track:3zVQews8O6Ftt5L0Dl1Yni,0.7140000000000001,0.498,148.171
The Kinks,spotify:track:6KeQfvgHCce8WzR7USII57,0.6809999999999999,0.593,119.501
Ed Ames,spotify:track:6zrM3FSFakJfv4X25pjgCW,0.391,0.511,109.86
The Beatles,spotify:track:5SUlhldQJtOhUr2GzH5RI7,0.534,0.624,121.402
Dinah Washington,spotify:track:78mqMkOHEqVNtVCnPj8o2O,0.498,0.158,69.641
The Marvelettes,spotify:track:1CmylxKewaz3wVVgYcPzmb,0.643,0.471,127.165
Ronnie Dove,spotify:track:2zyR4szo2EukeZkCRw54ET,0.387,0.336,101.52
Harry Belafonte,spotify:track:4wzL81BP5k7dUCk1p78hgL,0.293,0.203,93.718
Jefferson Airplane,spotify:track:4vpeKl0vMGdAXpZiQB2Dtd,0.551,0.293,106.798
Brook Benton,spotify:track:2UcS1cuqNEioUR6hYJMaeY,0.586,0.182,76.79899999999998
Iron Butterfly,spotify:track:4RRcH4M877zXmxCi50cwMz,0.8009999999999999,0.244,108.869
Sonny Rollins,spotify:track:0tK4Eyl7iRb8fOAjKwVNuZ,0.466,0.337,98.349
Floyd Cramer,spotify:track:0WzbqGdkyj7VGfQ8Nwl0ka,0.519,0.644,88.814
Traditional,spotify:track:6CNwKaHc3XPCZIrS2VWfen,0.29,0.44,129.105
Jerry Goldsmith,spotify:track:1G9rPhW0MI9x7jUwrXTTT1,0.745,0.252,130.97799999999998
Jerry Goldsmith,spotify:track:48S06b44J3sgmeUTkg4RFH,0.168,0.004070000000000001,90.881
Clyde McPhatter,spotify:track:1PKOM44lXQUUZrlvWvHVjf,0.647,0.34,167.447
Peter Thomas,spotify:track:5ED7GmB19kvW37wWfDpaot,0.406,0.394,99.517
Eydie Gormé,spotify:track:6V04dyDxyT8AIWT8X6v8qY,0.648,0.35200000000000004,100.225
Giuseppe Verdi,spotify:track:2codcVt6Jh9X2MrJADJR4g,0.269,0.0486,77.663
Harry Belafonte,spotify:track:1IqoEkFV3HVTyTrCpNvhsj,0.366,0.604,128.876
The Trashmen,spotify:track:7EjyzZcbLxW7PaaLua9Ksb,0.564,0.959,101.237
P. Susheela,spotify:track:0tAZA7HYpuE04wgAEiHR45,0.508,0.575,129.471
Johann Sebastian Bach,spotify:track:5TN8Zinq90BNxpLWdQinKk,0.423,0.0368,80.672
Caetano Veloso,spotify:track:0JLGKUOULfsVwnzhaYxCep,0.608,0.401,122.407
Syd Dale,spotify:track:48G9Q4xpbjCieMc7ySKLPd,0.542,0.914,152.967
The Sweet Inspirations,spotify:track:0ByEWViMcNUfQ3GpSknx20,0.477,0.476,75.194
Johnny Tillotson,spotify:track:4ZWZg89wm8JRIOgN4Fzsld,0.534,0.76,85.764
Giuseppe Verdi,spotify:track:3riKq7Zbn3MWOjSMH8pnW4,0.345,0.0687,92.166
Staatskapelle Berlin,spotify:track:7juTW5MruCg5738bfVJBMl,0.319,0.111,85.104
Gal Costa,spotify:track:3xm7tqnIbdIgT1fwJ1t6ZB,0.319,0.0654,171.06
John D. Loudermilk,spotify:track:2b29IX7VUkChXruI3pHKnc,0.598,0.787,73.467
Ricky Nelson,spotify:track:3VBvrFtAU0cLikjrseZLv0,0.635,0.189,117.453
Gene Pitney,spotify:track:6u0MfwA7p9rmTR5zYioATQ,0.487,0.7829999999999999,93.362
National Philharmonic Orchestra,spotify:track:7HvBdzOmvo0odt1KVJSOt2,0.39,0.145,80.781
The Stooges,spotify:track:7N3iRcPV8z5jcbAsvNs5Aw,0.268,0.434,98.45
The McGuire Sisters,spotify:track:7HYfzp6GC2miSBlyhCj0aI,0.515,0.183,73.003
Sagittarius,spotify:track:63Zb0epU5ysyvDa72Jm4I1,0.424,0.304,121.32
Neil Sedaka,spotify:track:5zvOXJrzzUlvXwyuwZ0toZ,0.728,0.7340000000000001,135.078
Leño,spotify:track:7edSnD7972qvYmQfCIfeWn,0.414,0.316,93.447
Françoise Hardy,spotify:track:5VQXT5CLqblIbFk55N6xOA,0.241,0.524,99.271
Duane Eddy,spotify:track:6krfYZxsSyc56uCXC7CKn2,0.6829999999999999,0.649,111.099
Chevelle,spotify:track:72GcQmpySOne3BHf9MJfpA,0.3,0.882,140.416
John Barry,spotify:track:1zLYubgq6pQHjsNID4OQKC,0.2,0.174,118.846
Carole King,spotify:track:4RS55pu55qblr1lzHAaKY2,0.68,0.39,145.561
Eddy Arnold,spotify:track:6YD6bjlPkuNr4SJ59AB6K4,0.443,0.29100000000000004,97.511
Coco Lagos y Sus Orates,spotify:track:0Cr1EdaqffX1jywWlJaqBP,0.49,0.605,105.441
Eric Dolphy,spotify:track:0Fq8g0zkAM8ZNgI7uIsvYn,0.479,0.664,101.162
Joe Dassin,spotify:track:02MB4hddp5SCLa5fYu0OA3,0.8640000000000001,0.389,120.217
Maria Dolores Pradera,spotify:track:0g94apeTC1d4DrXxPSqRKJ,0.606,0.272,89.316
Orquesta Casino De La Playa,spotify:track:4z5J2hlcNU0euDv4SJhj24,0.591,0.322,148.30200000000005
The Human Beinz,spotify:track:4QkvD53COA5qLA7rQ1Pa7D,0.568,0.75,75.82
Ben E. King,spotify:track:6QwHXIZxcRn1EH4FM5fRAM,0.6609999999999999,0.735,113.403
Stelvio Cipriani,spotify:track:04OpLiSkSR6fvvLWWBHuQa,0.768,0.465,131.47299999999998
The Saints,spotify:track:7zYrdEg3ckcxbjaTPGDy6t,0.47,0.78,119.441
John Mayall & The Bluesbreakers,spotify:track:4ozKDDSnHMv3HRoPwUQ01x,0.485,0.472,125.784
Toquinho,spotify:track:2ULeQmGYCdCI6LsccvaRDd,0.498,0.214,156.409
The Intruders,spotify:track:4Lg5z4lC7u1GPSeYvHPPi6,0.654,0.539,88.978
Charles Mingus,spotify:track:4dwUQh2ugKqV50dxxrPhbn,0.4270000000000001,0.192,97.936
Major Lance,spotify:track:4jZrtPRNq9zlNbbCxTbBlH,0.735,0.535,127.574
Vanilla Fudge,spotify:track:4cpaaN9gp0JvTaro27c0ex,0.23,0.953,105.811
Jerry Butler,spotify:track:1NSuI83PSNDwCXQ0O4MD2s,0.468,0.536,90.748
Ultimate Spinach,spotify:track:1gzh68y2L3DVQB5bPQ4O5E,0.29,0.404,85.98100000000002
Matt Monro,spotify:track:34bgq80JYegTuxWouTaq6p,0.616,0.185,130.849
The Peels,spotify:track:4aHueicFyTxORTrQFEV9mn,0.634,0.512,125.667
Ennio Morricone,spotify:track:6AHBHmqSS6RtSTLwbqe26j,0.7390000000000001,0.403,97.989
Harry Belafonte,spotify:track:6EIEGik420HSzQDPJOdp8d,0.33,0.2,92.321
Ennio Morricone,spotify:track:0p6pIexL8DXGPy5qxfc8jF,0.22,0.3,85.555
Harry Belafonte,spotify:track:615oMpfPDVmb6sXVTt38zm,0.499,0.695,103.377
The Paul Butterfield Blues Band,spotify:track:5wQPmEoKg2Z05jV9FI0Z6p,0.478,0.7829999999999999,134.463
John Fahey,spotify:track:2baEWjGcB5FihLrkJvuVD1,0.434,0.135,76.392
Berto Pisano,spotify:track:0obnqWWaoxCVvF1sB8Gvsi,0.4920000000000001,0.501,86.492
Jerry Goldsmith,spotify:track:6n7fTF6giNr9slUDyPaGKM,0.29600000000000004,0.0035,109.541
The Bonzo Dog Band,spotify:track:4bMY5nlShPRVmD2T3aLauP,0.478,0.487,122.447
Maynard Ferguson,spotify:track:0b1sTxrcbDC68yhOLH4kfp,0.547,0.6,97.44
Soft Machine,spotify:track:5IR1W8p7NeimbYywCyeH7I,0.381,0.759,142.181
Leno e Lilian,spotify:track:0eapdqV3QBahLIwPv4p8Xe,0.537,0.601,121.85
The Delfonics,spotify:track:6k2cegIpd6Nc2WpO6xaSIc,0.333,0.506,151.507
Joe Tex,spotify:track:49tqyhwvGuhjFklMq6BMBI,0.502,0.3,94.582
Canned Heat,spotify:track:57460SJgSpCXaRJ9YIYHxy,0.653,0.239,80.392
Marcos Valle,spotify:track:1ZXMm49vUGwg1rwXkJbXr4,0.848,0.375,116.417
Kenny Dorham,spotify:track:6kEZ6Xa87zYFDCRX69mxK5,0.405,0.604,156.803
The T-Bones,spotify:track:5DkgAX62bM7gwYpOGtOGfK,0.7859999999999999,0.8029999999999999,125.841
Petula Clark,spotify:track:19bB1aXA6XcATDhWwQFoWN,0.304,0.4,98.22
Deon Jackson,spotify:track:21VLdDtdwjJHuc4S07FKoB,0.6659999999999999,0.337,121.128
Four Tops,spotify:track:6b6IMqP565TbtFFZg9iFf3,0.667,0.599,127.935
Neil Sedaka,spotify:track:3IeUG8Sgyjb5ujKYk7lW1g,0.446,0.547,132.674
Gaetano Donizetti,spotify:track:54cFVKH9vi0lEJsR0U4wkz,0.472,0.121,136.592
Lee Dorsey,spotify:track:1VoXsGqFp6v1GYEgyabCnY,0.631,0.568,140.866
Steve Lawrence,spotify:track:4aSc9ICb487a9JjGXSMDMk,0.418,0.294,108.613
Dodie Stevens,spotify:track:1ugc1PHB2qbkcuOaGiXXIu,0.6920000000000001,0.424,135.403
Fantastic Four,spotify:track:1EPDNJc6gjXMhlFbZzNi4N,0.706,0.512,96.388
Eydie Gormé,spotify:track:29zCEtBG9eb3iesPcAXreT,0.7829999999999999,0.4,118.205
Bobby Vinton,spotify:track:14Z9qaMDQqlwWyhEzKwhDZ,0.502,0.322,114.861
The Don Ellis Orchestra,spotify:track:3fjzK9Ie2w4vKZJqoXFgt1,0.619,0.444,131.345
The Fleetwoods,spotify:track:6uQlc0WC4jGIJhIKCIfHJo,0.588,0.158,105.659
The Grass Roots,spotify:track:760hwLaTFEONDusgIS4FhW,0.693,0.452,128.401
Kokomo,spotify:track:4uNAdFLTuiIhDtbZsq31Og,0.459,0.534,202.954
Harry Belafonte,spotify:track:2TLFQK2wo9l2ajJD3kgzHI,0.523,0.298,132.15200000000002
Ennio Morricone,spotify:track:0HKKAKyYCS5X3dCsvV5sjx,0.243,0.128,113.416
Strawberry Alarm Clock,spotify:track:7gxeDaqGLT33dkWSTAEOue,0.682,0.5660000000000001,119.615
Johnny Crawford,spotify:track:3oYog20P3yIadymvzWSIZt,0.701,0.35600000000000004,130.773
Wilson Pickett,spotify:track:0yY93L0Ligj9McONit3FCI,0.608,0.6,89.536
Mulatu Astatke,spotify:track:5ApMs0xf8lg8TU1Q1QIvmc,0.528,0.302,101.506
Billy Bland,spotify:track:0jjQWudovK9z9BzhoFlt0f,0.67,0.532,130.45
Sam Cooke,spotify:track:51CLtAxPX5Rtp6DSqi15IE,0.449,0.6579999999999999,144.78
Major Lance,spotify:track:7hYRSuBF8ZfV5gQlTWVqoX,0.657,0.519,111.651
Harry Belafonte,spotify:track:0WKZVjHvYoGDeBmPEvCCOt,0.482,0.809,90.823
Elmer Bernstein,spotify:track:6G1elUBxAD5BfGJlVEfnaH,0.0945,0.0302,84.288
Floyd Cramer,spotify:track:2XvCndkWhupzR6a6dD8IIG,0.669,0.652,87.79700000000003
Major Lance,spotify:track:6h2YEmoJIEuXzfc8b0wwOx,0.6759999999999999,0.731,118.181
Denise Levertov,spotify:track:57hKkgAscytlAoLrxg4ARJ,0.6659999999999999,0.0464,148.004
Sonny Boy Williamson II,spotify:track:2itCQlm9s7yW21eZoF4eyH,0.595,0.6759999999999999,112.674
The Searchers,spotify:track:6WZZPoX7a0893aaXaZRkYa,0.547,0.86,143.59799999999996
Alan Hawkshaw,spotify:track:1zi8xWfni4JFoPbxp8dLKL,0.593,0.642,132.569
Laurie Johnson,spotify:track:5oKWQjw3MRxxf1kLIOrkDP,0.428,0.5529999999999999,90.464
The Raindrops,spotify:track:7I6cSc7DJiwe8DrT1Ec6ZA,0.612,0.916,121.182
Peter Thomas,spotify:track:06McvauUMtbf1iS9du3gMI,0.5329999999999999,0.691,87.586
La Lupe,spotify:track:0VUObqlkOlKSz0sNaEeIrr,0.5,0.451,103.396
Scott Walker,spotify:track:14h6ef26HJ9AWeImZlkXPA,0.266,0.5670000000000001,81.71600000000002
The Monks,spotify:track:53WRGlnie0M4zhOWn4D9vs,0.723,0.597,127.358
Georges Arvanitas,spotify:track:10LDqzYv20hKjkR4FNcCik,0.58,0.4970000000000001,102.721
Chico Buarque,spotify:track:6wUp7y502iyWLuLuurlOyw,0.67,0.669,118.968
Traditional,spotify:track:6AlEjnCmaKBFpm9SuL1VT1,0.419,0.852,108.036
Chris Kenner,spotify:track:3L1hW52J69eKF9xYP5N0Te,0.5770000000000001,0.544,143.914
The Spencer Davis Group,spotify:track:0XXzChE5NEs2BHosMxeIe3,0.66,0.768,138.3
The Turtles,spotify:track:7Ko8eQ58gmHF8m3drHGUZT,0.489,0.775,124.335
Frank Zappa,spotify:track:2jvMNnbdAK5JVtHL22Ag4r,0.314,0.677,107.85
Otis Redding,spotify:track:3zBhihYUHBmGd2bcQIobrF,0.769,0.3670000000000001,103.621
The Mad Lads,spotify:track:2uzchPY6uyXPEYFzWiT1rh,0.561,0.203,131.34799999999998
Jim Reeves,spotify:track:7DH5dXVuQaqcKf9oTy9oUN,0.5539999999999999,0.18600000000000005,81.181
Ennio Morricone,spotify:track:1FNsxBgjTsajTmh3FkliOi,0.63,0.8420000000000001,93.892
Claude King,spotify:track:4ZI24J7OFz908Ct3MJwumx,0.579,0.423,150.77200000000005
The Clash,spotify:track:3kS859xWwTASHJt2h6Diq8,0.429,0.823,103.262
Sergei Rachmaninoff,spotify:track:49ow4D5a5BuIn5bZ2tggip,0.138,0.0967,65.605
Bee Gees,spotify:track:0mbS3VwRbO6HVBMPXnzOGA,0.423,0.384,90.43
Frankie Avalon,spotify:track:0CRxGsJrwOMQUuTr4yT5mX,0.51,0.349,94.267
Marinês E Sua Gente,spotify:track:5A6CNTSXCBOTf0qUnbSMhe,0.575,0.4370000000000001,175.622
Syd Dale,spotify:track:3Y1xFR4mDSznZ4YB768ATg,0.251,0.404,174.398
Coco Lagos y Sus Orates,spotify:track:61ENoQ2AMzQuvKaXQIvPxf,0.275,0.813,151.845
Dean Martin,spotify:track:3p3X7WlD0GaEGIH3mEvIiF,0.407,0.424,84.185
Trini Lopez,spotify:track:6QSbymL2syDQtzKhNvopNC,0.687,0.85,134.092
P. Susheela,spotify:track:58g4rJszD7tffIcWYt8pwX,0.455,0.472,116.406
Charles Mingus,spotify:track:3UfmN5KyzxGaHhAL0v3uJF,0.483,0.101,67.332
The Innocence,spotify:track:5dKfQoMk0Y5GKWikhiHQiM,0.546,0.508,172.739
Harry Belafonte,spotify:track:0wQVtuabXOm9oYl1AUUUwJ,0.387,0.42,144.722
Gilberto Monroig,spotify:track:7EJu4z1jtChQaUBzMAmBEs,0.67,0.23,93.448
The Archies,spotify:track:3aGSPIajblPEakmYivNbSt,0.623,0.403,113.904
Ary Lobo,spotify:track:2qzvsfRjbdwctAExXFoFFj,0.595,0.947,124.302
The Shadows Of Knight,spotify:track:4leFR7V43QabSeyPMvbqYH,0.392,0.485,80.262
Soft Machine,spotify:track:6maBIgAWIxANaZlftqeYUA,0.3720000000000001,0.654,145.806
Wanda Warska,spotify:track:19WvZ9PZuzMU5y9hH02mMp,0.512,0.28,113.463
The Enchanters,spotify:track:3FkJ5VtmZdIjGyTjK1pHlX,0.511,0.5660000000000001,80.625
Serge Gainsbourg,spotify:track:18bX6TODjjt0p6mELpL6cb,0.424,0.522,129.464
P. Susheela,spotify:track:1MTYVyfnIkmbp6sF6VW5Vw,0.33,0.55,123.696
Piero Piccioni,spotify:track:2ziKNphVMkIKnBAlyo3t3W,0.677,0.3670000000000001,124.397
The Beatles,spotify:track:2x7vw79tKsW99s8sbyuvPM,0.494,0.799,168.618
Adam Wade,spotify:track:4CuBO9ksqEGNiyOK7h6PqM,0.411,0.252,105.978
Marcos Valle,spotify:track:23LF8upBOTnL0LxOhFtE3q,0.7170000000000001,0.695,102.167
Freddie Hubbard,spotify:track:0z2v2v7T09u3gF66KvWt9O,0.27,0.208,113.071
Betty Everett,spotify:track:0MUli897soECfYgzY3le4i,0.61,0.47,124.564
Coco Lagos y Sus Orates,spotify:track:45n820X8leLkiJQKnZQ1cT,0.425,0.595,114.994
Dylan Thomas,spotify:track:1cDQKHKComDF4DvNr9hJuR,0.721,0.366,117.035
Lord Melody,spotify:track:6XCNJeqMkmmcHDgwH7RTRn,0.5660000000000001,0.469,99.787
Frank Zappa,spotify:track:4CKLKL46bCbz5vWx2pfqpt,0.72,0.715,130.086
Keith,spotify:track:4yt90IbMhzW8ed7pV90rJ8,0.363,0.593,203.772
Scott Walker,spotify:track:0MjdlRdJ3qlFZnxcaUacLX,0.318,0.945,200.693
Bobby Lewis,spotify:track:1bXtFHtHbWuvolvPDZfPYI,0.378,0.8220000000000001,148.482
Gary U.S. Bonds,spotify:track:0E3gyl8y7IQaxft5gEhvbv,0.534,0.74,92.235
The Seekers,spotify:track:1DVTwlo4nWm41i91rN4xqh,0.599,0.511,88.229
The Spokesmen,spotify:track:5TzrUONJL0qkk8WDJqEGfj,0.41,0.639,116.102
Mary Wells,spotify:track:58p1pH8V4ZLfJ1RusdeUIk,0.644,0.38,125.571
P. Susheela,spotify:track:4QQsquzyHp4NhCHYFeOMdJ,0.341,0.415,116.295
Jerry Goldsmith,spotify:track:3iiTUE6HIuejRzDLTRVbY6,0.5579999999999999,0.648,88.56
Johnny Winter,spotify:track:2ufOnRuG6tOacEWlsI1JER,0.234,0.763,203.974
Vicente Fernández,spotify:track:2ar8EHcjgbgP1bAKPtKU18,0.4,0.59,174.118
Carmelia Alves,spotify:track:2rlY8E1A85TeqsdjzYmZeq,0.581,0.245,98.836
Sly & The Family Stone,spotify:track:4t6NQkpUmvpvLDCkl3XuwA,0.6559999999999999,0.65,146.268
Jeannie C. Riley,spotify:track:2sZIclzhHlH8tzf7wry9hK,0.795,0.448,122.318
The Animals,spotify:track:3RwomkUaNHS0gFs3QqgudU,0.4320000000000001,0.659,78.98899999999998
Ataulfo Alves,spotify:track:3quHcDZzqEE8IdYNiDScxY,0.695,0.561,96.436
The Tymes,spotify:track:6h0LLmMVZY108wNzD5UM6O,0.546,0.494,75.655
Amon Düül,spotify:track:7l1bfDUwVC5GJxdu7a6v8U,0.256,0.6709999999999999,121.244
Jan & Dean,spotify:track:3fEIQIVqk3r5ISmiU1Lcbb,0.54,0.618,137.55100000000002
The Troggs,spotify:track:4hmjM2PqV9hZCsB6Z4bGOP,0.6890000000000001,0.606,119.527
The Poppies,spotify:track:42khap6heGqCfJCJje287E,0.48,0.679,122.316
Krokodil,spotify:track:3KHELV0ySsiVHlI5ITeA94,0.486,0.778,84.023
Celia Cruz,spotify:track:6Nmlx76q6zABX0aV85wTrW,0.629,0.621,108.293
Lord Melody,spotify:track:5IYSWpb2PvSRhCUWuZpwNO,0.525,0.377,86.67200000000003
Harry Belafonte,spotify:track:73LSTGUcCD3qpiiKBP6vj4,0.5760000000000001,0.373,98.423
Johnny Cash,spotify:track:1xKEI3TDR1NjJSgAlC384x,0.914,0.465,110.205
Herman's Hermits,spotify:track:2tUP1fuo8EdOVz3Bw9r7yu,0.575,0.606,136.377
Roger Miller,spotify:track:20iH1uibQIUqNFk3wzG7AG,0.564,0.378,197.325
Leonard Bernstein,spotify:track:55UULftUgr15ddW0V1KBSA,0.263,0.162,86.656
Janie Grant,spotify:track:03X56OrDOejgWEz5bVX1gJ,0.674,0.59,121.33
Joe Simon,spotify:track:4PDlTwn2Rcc4bcgBndE9Zy,0.629,0.387,134.001
The Hollies,spotify:track:41iPmvB2ogl3dzEHw9EZh0,0.309,0.441,75.734
Dylan Thomas,spotify:track:4L0HR3RPhJko4J5f6Q2g8m,0.667,0.197,78.792
Traditional,spotify:track:3opf8W0fx0plBxgbXZTAy9,0.165,0.0631,91.855
The Shangri-Las,spotify:track:0emnG0lihOffuP7tNfAiTc,0.373,0.441,105.684
Brenda Lee,spotify:track:56rEp6uhPXIlneMX3Eqp4b,0.732,0.24,127.697
Francesco De Masi,spotify:track:2d5aOwF9jCL17z342Ykj4L,0.528,0.564,106.463
John Buddy Williams,spotify:track:75oztKEYrNq1mfA7Ffc4Rc,0.469,0.59,99.606
Nat King Cole,spotify:track:4RP1czjLoErBuEQui5hCrC,0.32,0.221,76.528
Alain Goraguer,spotify:track:40jLwfeCSgktcaUaHzPcz8,0.431,0.5720000000000001,102.547
Alice Coltrane,spotify:track:50XZdKhxzwHBfHEaC6iKtF,0.34,0.297,104.455
Charles Aznavour,spotify:track:2o0hVSbnkdvDDKKVNaUxnB,0.377,0.337,117.316
The Fireballs,spotify:track:3XEUX7vgOmjZH6cFzKtmiC,0.618,0.706,122.394
Ace Cannon,spotify:track:3h25PQrDynfVyIukbN5ceN,0.7829999999999999,0.338,133.309
Elmer Bernstein,spotify:track:27hN7efZRD9cGTmJf2hWLB,0.327,0.329,125.069
Herman's Hermits,spotify:track:7nxUD7qBjQnCqQ84UvfMdW,0.568,0.644,126.813
The Chiffons,spotify:track:5GLr9bkV2czl8o7zJoWXca,0.539,0.66,148.268
Dean Martin,spotify:track:24tCr5aP2Mjbd2C0tZb3XL,0.574,0.498,111.509
The O'Jays,spotify:track:1JuJ8KSzX0ke9lvX8AlgVW,0.525,0.491,84.51299999999998
The Tokens,spotify:track:6gBfyxWTkUFscxpcz1Yghj,0.388,0.465,138.724
I Marc 4,spotify:track:3SLGBzCWR89Pvm6oJ2ovl5,0.505,0.3,82.038
P. Susheela,spotify:track:4YMUlWxcxKVKhbjSzimHY6,0.456,0.7,79.516
Raimon,spotify:track:51wcu5asLN6SmXcZ6agKYF,0.5579999999999999,0.199,90.427
Maurice Jarre,spotify:track:600XdhLVauxMwloZwEIp5w,0.161,0.08900000000000001,108.225
Etta James,spotify:track:4Hhv2vrOTy89HFRcjU3QOx,0.273,0.34700000000000003,87.411
Traditional,spotify:track:76rkc0MZ1MqYSAWlV3XKRS,0.381,0.368,99.132
Bee Gees,spotify:track:36CKza28wMxYdjdzji7ine,0.31,0.464,144.775
The Outsiders,spotify:track:6E9zaZ0Tnm9Np5XkfinOQq,0.477,0.684,152.10299999999995
Fabian,spotify:track:24fo7tdfOXJ6mlRl8PMup8,0.29,0.125,165.89700000000005
Jan & Dean,spotify:track:2BPEPkeifa5LoOg2Cq9bkx,0.459,0.703,133.5
Freddy Cannon,spotify:track:3wn2aA8h5yl39BxhynNP70,0.611,0.894,155.333
Sam & Dave,spotify:track:6nvGeEsHWysTGxy6gnhFP4,0.376,0.477,138.923
Javier Solís,spotify:track:45RLarpDoA53BghFTDq63x,0.519,0.237,115.157
The Contours,spotify:track:5MbNAHqNksNDycMZ0WUaO5,0.62,0.81,150.738
Brian Hyland,spotify:track:5cfhjwlnKG5TkCUWdUNCct,0.373,0.229,145.02700000000004
Charles Aznavour,spotify:track:3PAmkwQ0DsYNU4Z9sGlwiB,0.5870000000000001,0.531,129.988
The Young Rascals,spotify:track:3c2kMiSB86tVq1J4oULmvL,0.605,0.455,106.825
Brenda Lee,spotify:track:2amlWbDFBNfQyoHy7mIMnZ,0.691,0.618,126.533
Captain Beefheart & His Magic Band,spotify:track:6TTImPIGud9bQSQpGZ05U8,0.413,0.887,148.138
Giacomo Puccini,spotify:track:6ImTU0WDFwPDijjo8Dprsq,0.569,0.269,71.702
The Smothers Brothers,spotify:track:1P8r9ZCiVpG1WtBdge701d,0.523,0.125,132.635
Buddy Knox,spotify:track:4dmHFU1lnFhn90jjE1ILfd,0.696,0.691,139.50799999999998
The Association,spotify:track:4etvAuQXqBKHEGL2UF16v1,0.546,0.446,134.05200000000002
Marianne Faithfull,spotify:track:4MprqMObZb1NiIpZaAGTAz,0.638,0.251,119.316
Patti Page,spotify:track:5n4EBkvyzXz3B7lGrWhXOO,0.652,0.471,114.542
The Stooges,spotify:track:36Qw8xt2A8Qmhj6uwaTBBq,0.512,0.884,120.972
Maurice Jarre,spotify:track:3IQYap3QvFT9JLRmB7rcKJ,0.12,0.173,87.07600000000002
Giacomo Puccini,spotify:track:5TT5aQFK4fAar3k8OBq3np,0.329,0.262,92.982
Jeff Beck,spotify:track:3YF6tZ2oENU9tU2XWFbtuT,0.17,0.858,169.386
The Rolling Stones,spotify:track:2jaN6NgXflZTj2z9CWcqaP,0.526,0.645,99.636
Chico Buarque,spotify:track:4kdlTolVGiKx78lprgxTj0,0.593,0.392,115.176
Damita Jo,spotify:track:2JuHkrWEmd7h2plB0mIBRW,0.534,0.853,134.46
Charley Pride,spotify:track:4kmTlqtjkxHdcratIAj5Uu,0.473,0.355,102.01
Arthur Conley,spotify:track:1h9pYichpN1sdLDNjgpzK5,0.6459999999999999,0.68,169.083
Garnet Mimms & The Enchanters,spotify:track:2vyEq0b4Ybic5MLdJujonS,0.402,0.59,86.443
Jimmy Dean,spotify:track:6G4eZPVqKgMOe5r1ZiwVrb,0.56,0.522,69.27600000000001
Dean Martin,spotify:track:78VG6M1i7JQXBdygmWFwye,0.26,0.49,80.59899999999998
The Rolling Stones,spotify:track:6fLTxkL2wgC40fBM6IIe7r,0.603,0.6890000000000001,99.088
Dee Dee Warwick,spotify:track:1E2FDj8wsyqAsEGMqypswj,0.537,0.565,122.382
Barbara Lynn,spotify:track:5CEREcGR5WaLt40YzTQ62e,0.591,0.324,104.15
The Happenings,spotify:track:7gen818QlnY5REVx0D70mZ,0.428,0.451,131.907
Neil Sedaka,spotify:track:1YQbXMi6ne8GnXD2de0d5y,0.7759999999999999,0.8640000000000001,123.972
P. Susheela,spotify:track:5t66bLqFrhhOfz6YHmDLTd,0.531,0.331,97.532
Frank Zappa,spotify:track:43lltr3c6AtEkOHXGPQ2vG,0.14400000000000002,0.483,209.864
The Dave Clark Five,spotify:track:1wqJ7K68NORdEvKmWI9KwW,0.52,0.812,164.86900000000003
The Clique,spotify:track:2mB7RE3hJubHlEJag8K9pj,0.746,0.6409999999999999,102.408
The Bonzo Dog Band,spotify:track:7H37qqTfweMO7zGHruzgca,0.53,0.51,72.029
Giacomo Puccini,spotify:track:1LfcciQsXt4slzv50XrgFI,0.0921,0.0281,77.889
Harry Belafonte,spotify:track:0fFziupj5vq28bWOCdWVFw,0.4920000000000001,0.113,96.796
Jody Miller,spotify:track:3XHfNqwnRZRrUFz42wgs1e,0.539,0.507,80.657
Jackie Wilson,spotify:track:5QZyGPDlIyk75zl8sOOXbh,0.28800000000000003,0.392,92.047
Soft Machine,spotify:track:0U9hBXdgBDeb8R5pCOSAQ2,0.307,0.636,79.346
Joe Dowell,spotify:track:2ELAMT68a78OGwhCgj9Kai,0.8440000000000001,0.462,84.913
The Band,spotify:track:0P7DoyGrr4Wp9w5TotEtUC,0.63,0.551,143.868
La Sonora Santanera,spotify:track:3NrCHykyKFGmyTeXh0Ym3g,0.68,0.429,119.865
Vic Damone,spotify:track:5zTsicOFimBo9Bj7g9XSkv,0.4970000000000001,0.457,121.2
Don & Juan,spotify:track:3gzbPqfjQKHTUm18u71cIt,0.55,0.38,99.789
Françoise Hardy,spotify:track:0sEOzS1lp4sGGld1jFL5lJ,0.343,0.396,107.363
Nelson Gonçalves,spotify:track:2RgbjZnEN6dhDCFSwiDFIE,0.611,0.264,124.606
Little Richard,spotify:track:1OFrZFdH7nNBd2DJCsX7Vd,0.51,0.841,77.594
MPB4,spotify:track:2jI1l02A9vL3AProELzKKH,0.6,0.7909999999999999,104.369
Sam Cooke,spotify:track:7v1858htfU0srTDwhxeka8,0.703,0.7240000000000001,131.821
Garoto,spotify:track:450L9LnqFG7pMRKlThGTyw,0.461,0.454,91.992
Giuseppe Verdi,spotify:track:5Esj0rfNGsmfIs8hXF9AF3,0.433,0.527,128.545
